,Unnamed: 0,Source,Author,Title,URL,date,content
757,757,Fox News,Associated Press,"How Russia is able to track, censor, and control its citizens, now more than ever",https://www.foxnews.com/world/how-russia-able-track-censor-control-citizens-now-more-ever,2023-05-23T17:39:23Z,"When Yekaterina Maksimova can't afford to be late, the journalist and activist avoids taking the Moscow subway, even though it's probably the most efficient route.
That's because she's been detained… [+10778 chars]"
758,758,Fox News,Brooke Singman,Special Counsel Jack Smith working to wrap up Mar-a-Lago classified records investigation: Source,https://www.foxnews.com/politics/special-counsel-jack-smith-wrap-mar-a-lago-classified-records-investigation-source,2023-05-23T23:14:07Z,"The special counsel investigating former President Trumps alleged improper retention of classified records at Mar-a-Lago is working to wrap up his probe, a source familiar with the investigation told… [+3447 chars]"
759,759,Fox News,Anders Hagstrom,"DeSantis hints at presidential run, predicts which Supreme Court justices could be gone in next decade",https://www.foxnews.com/politics/desantis-hints-presidential-run-predicts-supreme-court-justices-could-gone-next-decade,2023-05-23T12:51:05Z,"Florida Gov. Ron DeSantis dropped his latest hint at a presidential run Monday, calling for a more secure conservative majority on the Supreme Court over the next two presidential terms.
During a sp… [+2740 chars]"
760,760,Fox News,"Chad Pergram, Adam Sabes",IRS commissioner denies intervening to retaliate against whistleblowers connected to Hunter Biden complaint,https://www.foxnews.com/politics/irs-commissioner-denies-intervention-retaliate-against-whistleblowers-connected-hunter-biden-complaint,2023-05-23T22:51:57Z,"Internal Revenue Service Commissioner Daniel Werfel denied intervening to retaliate against whistleblowers in connection with the Hunter Biden complaint, according to a letter he sent to the majority… [+3095 chars]"
761,761,Fox News,Greg Wehner,Lauren Heike murder: Arizona man indicted for allegedly stabbing 29-year-old hiker to death last month,https://www.foxnews.com/us/lauren-heike-murder-arizona-man-indicted-allegedly-stabbing-29-year-old-hiker-death-last-month,2023-05-23T01:28:50Z,"A Phoenix man was indicted for the murder of Lauren Heike, a 29-year-old hiker who was found dead on a community trail in April.
The Phoenix Police Department said earlier this month that Heike was … [+1619 chars]"
762,762,Fox News,Associated Press,"France prepares for most audacious opening ceremony in Olympic history, fans must pre-register for tickets",https://www.foxnews.com/sports/france-prepares-most-audacious-opening-ceremony-olympic-history-fans-pre-register-tickets,2023-05-23T15:04:15Z,"To pull off the most audacious opening ceremony in Olympic history, French organizers are now literally on the same page.
France's government, the organizing committee president for the 2024 Paris G… [+5803 chars]"
763,763,Fox News,Bailee Hill,Father of murdered Idaho college student on suspect's silence during arraignment: 'It was a strategy',https://www.foxnews.com/media/father-murdered-idaho-college-student-suspects-silence-arraignment-strategy,2023-05-23T19:00:43Z,"The father of one of the slain Idaho college students spoke out following the arraignment of the quadruple murder suspect, Bryan Kohberger, after a judge entered ""not guilty"" pleas to all charges. 
… [+2749 chars]"
764,764,Fox News,Associated Press,Indian wrestlers march to call for the arrest and resignation of sports president accused of sexual abuse,https://www.foxnews.com/world/indian-wrestlers-march-call-arrest-resignation-sports-president-accused-sexual-abuse,2023-05-23T17:08:33Z,"Indias top female wrestlers led a candlelight march of nearly 1,000 protesters in the capital on Tuesday demanding the resignation and arrest of the president of the wrestling federation for allegedl… [+2709 chars]"
765,765,Fox News,Fox News Staff,LAURA INGRAHAM: Where's Reverand Al on the issues plaguing the Black community?,https://www.foxnews.com/media/laura-ingraham-wheres-reverand-al-issues-plaguing-black-community,2023-05-23T03:24:25Z,"Fox News host Laura Ingraham slams Al Sharpton for his silence on issues affecting the Black community on ""The Ingraham Angle.""
LAURA INGRAHAM: Neither Keith Ellison, the AG of Minnesota, nor Al Sha… [+3008 chars]"
766,766,Fox News,Thomas Catenacci,"House votes to end Biden’s crackdown on gas-powered trucks, four Dems join GOP",https://www.foxnews.com/politics/house-votes-end-bidens-crackdown-gas-powered-trucks-four-dems-join-gop,2023-05-23T21:01:10Z,"The House passed legislation on Tuesday rejecting a Biden administration environmental regulation targeting heavy-duty vehicle tailpipe emissions.
In a 221-203 vote, the House approved the resolutio… [+3191 chars]"
767,767,Fox News,Associated Press,Death sentence for man who killed North Dakota student reduced to life in prison,https://www.foxnews.com/us/death-sentence-man-killed-north-dakota-student-reduced-life-prison,2023-05-23T22:45:58Z,"The death sentence for a Minnesota man who killed a North Dakota college student 20 years ago has been officially changed to life in prison.
Eighth Circuit Court of Appeals Judge Ralph Erickson sign… [+1582 chars]"
768,768,Fox News,Associated Press,Former Alabama sheriff convicted of stealing from a jail safe loses appeal to overturn his sentence,https://www.foxnews.com/us/former-alabama-sheriff-convicted-stealing-jail-safe-loses-appeal-overturn-sentence,2023-05-23T14:14:42Z,"Former Limestone County Sheriff Mike Blakely has lost his latest appeal to have his theft and ethics conviction and jail sentence overturned.
Circuit Judge Tim Jolley dismissed Blakely's post-trial … [+1597 chars]"
769,769,Fox News,Landon Mion,"New York ex-con released back onto the streets after rape, murder of 10-year-old faces new charges: report",https://www.foxnews.com/us/new-york-ex-con-released-back-streets-after-rape-murder-10-year-old-faces-new-charges-report,2023-05-23T07:01:36Z,"An ex-convict on lifetime parole in connection with the 1987 rape and murder of a 10-year-old girl in New York City now faces new charges for another sexual assault, despite being arrested last year.… [+3294 chars]"
770,770,Fox News,Yael Halon,"FBI expects Congress to be 'sheep,' ignore allegations of abuse while bureau plans $4B new HQ: Top Republican",https://www.foxnews.com/media/fbi-expects-congress-sheep-ignore-allegations-abuse-bureau-plans-4b-new-fbi-hq-top-republican,2023-05-23T00:18:45Z,"Rep. Andy Biggs, R-Ariz., said Monday that Congress will not continue to ""go along as sheep"" as the FBI ""gets to spy [on] and abuse"" the American people following a series of damning revelations and … [+3336 chars]"
771,771,Fox News,Mark Penn,"Durham report's shocking findings still rejected by this group, despite media lies about Hunter Biden, Trump",https://www.foxnews.com/opinion/durham-reports-shocking-findings-still-rejected-group-despite-media-lies-about-hunter-biden-trump,2023-05-23T06:00:34Z,"We know that Donald Trump lost the last election to now-President Joe Biden. We also know that the idea that Donald Trump was a Russian asset was the creation of the FBI, the media and the Hillary Cl… [+5132 chars]"
772,772,Fox News,Patrick Hauf,Nadler claims of Trump-campaign Russia collusion contradicted by Durham report,https://www.foxnews.com/politics/nadler-claims-trump-campaign-russia-collusion-contradicted-durham-report,2023-05-23T09:00:03Z,"Rep. Jerry Nadler, D-N.Y., once said it was ""very clear"" the Trump campaign colluded with the Russians in the 2016 election a claim later contradicted by the release of Special Counsel John Durham's … [+2374 chars]"
773,773,Fox News,Charles Creitz,Tim Scott fires back at 'The View's racially charged attacks: 'My life disproves the lies of the radical left',https://www.foxnews.com/media/tim-scott-fires-back-views-racially-charged-attacks-life-disproves-lies-radical-left,2023-05-23T02:39:24Z,"South Carolina Sen. Tim Scott, who officially launched his Republican presidential primary bid Monday, responded to racially charged attacks by panelists on ABC's ""The View,"" saying the best way to d… [+3414 chars]"
774,774,Fox News,Brianna Herlihy,Senate Dem cuts out GOP from whistleblower crying foul in Hunter Biden probe,https://www.foxnews.com/politics/senate-dem-cuts-out-gop-whistleblower-crying-foul-hunter-biden-probe,2023-05-23T19:10:57Z,A top Senate Republican is being cut out from a congressional investigation into IRS whistleblower claims that a Justice Department and IRS probe of Hunter Biden's alleged tax fraud is being mishandl… [+3084 chars]
775,775,Fox News,Audrey Conklin,South Carolina lawmaker exposes dangers of 'sextortion' after teenage son's suicide,https://www.foxnews.com/us/south-carolina-lawmaker-exposes-dangers-sextortion-teenage-sons-suicide,2023-05-23T15:24:25Z,"This story discusses suicide. If you or someone you know is having thoughts of suicide, please contact the Suicide &amp; Crisis Lifeline at 988 or 1-800-273-TALK (8255).
South Carolina Republican st… [+5281 chars]"
776,776,Fox News,Lauryn Overhultz,"Meghan Markle honored at Gracie Awards; expert predicts 'show of emotion, maybe even tears'",https://www.foxnews.com/entertainment/meghan-markle-honored-gracie-awards-expert-predicts-emotion-maybe-tears,2023-05-23T19:22:07Z,"Meghan Markle's potential appearance at the 2023 Gracie Awards Tuesday night could keep the ""(public relations) momentum"" from the alleged car chase going, a royal expert told Fox News Digital.
It's… [+3893 chars]"
777,777,Fox News,Kyle Morris,'ENOUGH IS ENOUGH': Utah mayor announces bid to take Romney's Senate seat,https://www.foxnews.com/politics/enough-enough-utah-mayor-announces-bid-take-romneys-senate-seat,2023-05-23T14:00:00Z,"FIRST ON FOX: A Utah mayor has announced he will seek the Senate seat currently held by Sen. Mitt Romney in the state's 2024 Senate election, becoming the first candidate to pose a challenge to the R… [+4941 chars]"
778,778,Fox News,Thomas Catenacci,Biden climate warrior nominee who argued for higher energy prices has stake in oil and gas firm,https://www.foxnews.com/politics/biden-climate-warrior-nominee-argued-higher-energy-prices-stake-oil-gas-firm,2023-05-23T18:31:42Z,"EXCLUSIVE: President Biden's pick for a top Department of Transportation (DOT) post quietly disclosed a significant stake in an oil and gas development firm despite her past climate activism.
Ann Ca… [+4645 chars]"
779,779,Fox News,Danielle Wallace,DHS announces its first department-wide body camera policy year after Biden executive order on police reform,https://www.foxnews.com/politics/dhs-announces-first-department-wide-body-camera-policy-year-biden-executive-order-police-reform,2023-05-23T18:45:29Z,"The Department of Homeland Security on Tuesday announced its first department wide policy on body-worn cameras. 
The announcement comes in response to an executive order issued by President Biden da… [+4421 chars]"
780,780,Fox News,Joseph Wulfsohn,"Russiagate government figures exposed in Durham report were rewarded with cushy TV gigs, lucrative book deals",https://www.foxnews.com/media/russiagate-government-figures-exposed-durham-report-rewarded-cushy-tv-gigs-lucrative-book-deals,2023-05-23T13:58:37Z,"The Durham report marked the final chapter of a dramatic saga that began nearly seven years ago: the beginning of Russiagate, and the launch of media careers of federal officials wrapped up in pushin… [+15286 chars]"
781,781,Fox News,Associated Press,"Amazon workers upset over layoffs, return-to-office mandate plan walkout",https://www.foxnews.com/us/amazon-workers-upset-layoffs-return-office-mandate-plan-walkout,2023-05-23T22:43:12Z,"A group of Amazon workers who are upset about recent layoffs, a return-to-office mandate and the company's environmental impact is planning a walkout at its Seattle headquarters next week.
The lunch… [+1304 chars]"
782,782,Fox News,Anders Hagstrom,"Ted Cruz, Mike Lee push FDA to 'automatically' approve drugs used in 'trusted countries'",https://www.foxnews.com/politics/ted-cruz-mike-lee-push-fda-automatically-approve-drugs-used-trusted-countries,2023-05-23T14:55:44Z,"Senators Ted Cruz, R-Texas, and Mike Lee, R-Utah, are introducing legislation Tuesday that would allow the FDA to quickly approve drugs and medical devices for use in the U.S. if they have already re… [+2216 chars]"
783,783,Fox News,Associated Press,Illinois AG plans to discuss findings from 4-year investigation into alleged sexual abuse by Catholic clergy,https://www.foxnews.com/us/illinois-ag-plans-discuss-findings-4-year-investigation-alleged-sexual-abuse-catholic-clergy,2023-05-23T16:22:04Z,Illinois' attorney general on Tuesday will discuss his offices more than four-year investigation into the alleged sexual abuse of children by Catholic clergy in the state going back decades a probe l… [+2470 chars]
784,784,Fox News,Brandon Gillespie,New conservative group grades lawmakers on limited government principles. See where yours stands,https://www.foxnews.com/politics/new-conservative-group-grades-lawmakers-limited-government-principles-see-where-yours-stands,2023-05-23T11:00:12Z,"EXCLUSIVE: A new conservative group has formed with the purpose of analyzing the votes and policies of federal and state lawmakers and assigning them a grade ""based on the limited government principl… [+3022 chars]"
785,785,Fox News,Associated Press,"Minnesota wraps up budget negotiations, Democrats rejoice over key policy wins",https://www.foxnews.com/politics/minnesota-wraps-budget-negotiations-democrats-rejoice-key-policy-wins,2023-05-23T00:14:58Z,"The Minnesota Legislature was putting the final touches on a $72 billion state budget Monday as Democrats celebrated enacting an ambitious agenda that ranged from protecting abortion rights, to provi… [+5764 chars]"
786,786,Fox News,Peter Kasperowicz,Here’s how AI is being used to unlock secrets still hidden in the human brain,https://www.foxnews.com/politics/ai-unlock-secrets-still-hidden-human-brain,2023-05-23T06:00:35Z,"Artificial intelligence systems are modeled after the human brain, but a new branch of research at Columbia University in New York is examining whether developments in AI might contain clues as to ho… [+4678 chars]"
787,787,Fox News,Brandon Gillespie,Democrat Andy Beshear launches re-election tour as Republicans look to unite after brutal Kentucky primary,https://www.foxnews.com/politics/democrat-andy-beshear-launches-re-election-tour-republicans-unite-brutal-kentucky-primary,2023-05-23T01:42:49Z,"Incumbent Democratic Gov. Andy Beshear of Kentucky kicked off his campaign for re-election with a massive bus tour over the weekend, criss-crossing the state in an effort to consolidate his support a… [+4310 chars]"
788,788,Fox News,Brianna Herlihy,"Ted Cruz reminds AOC her own Democrat Party founded KKK, wrote Jim Crow laws",https://www.foxnews.com/politics/ted-cruz-reminds-aoc-her-democrat-party-founded-kkk-wrote-jim-crow-laws,2023-05-23T19:48:37Z,"Rep. Alexandria Ocasio-Cortez, D-N.Y., invited her colleague from across the aisle in Congress, Sen. Tex Cruz, R-Texas., to educate Twitter users on the history of America's diametrically opposed pol… [+3352 chars]"
789,789,Fox News,Jessica Chasmar,Youngkin ad declares ‘parents still matter’ amid 2024 speculation,https://www.foxnews.com/politics/youngkin-ad-declares-parents-still-matter-amid-2024-speculation,2023-05-23T13:00:59Z,"EXCLUSIVE: Virginia Republican Gov. Glenn Youngkin released an ad Tuesday that declares ""parents still matter"" as speculation grows over whether hes readying a 2024 presidential run.
The ad released… [+2539 chars]"
790,790,Fox News,"Paul Steinhauser, Andrew Murray",Florida Gov. Ron DeSantis to announce candidacy for president Wednesday on Twitter: sources,https://www.foxnews.com/politics/florida-gov-ron-desantis-announce-candidacy-president-wednesday-twitter-sources,2023-05-23T18:05:03Z,"After months of buildup and speculation, Republican Gov. Ron DeSantis of Florida is officially entering the 2024 White House race.
Sources familiar confirmed to Fox News that the popular, conservati… [+7771 chars]"
791,791,Fox News,Ashley Carnahan,Gianno Caldwell slams NAACP over Florida travel advisory: 'Put one out in Chicago',https://www.foxnews.com/media/gianno-caldwell-fires-back-naacp-florida-travel-advisory-put-one-out-chicago,2023-05-23T12:30:54Z,"Fox News political analyst Gianno Caldwell slammed the NAACP Monday for issuing a travel advisory for Florida, saying it has gone from a ""premier organization"" that serves Black people to one that ""s… [+2720 chars]"
792,792,Fox News,Chris Pandolfo,Kari Lake loses last claim in Arizona election challenge,https://www.foxnews.com/politics/kari-lake-loses-last-claim-arizona-election-challenge,2023-05-23T12:31:25Z,"An Arizona judge has dismissed Republican gubernatorial candidate Kari Lake's only remaining legal claim in her lawsuit challenging her loss to Democratic Gov. Katie Hobbs in the 2022 election.
Mari… [+3529 chars]"
793,793,Fox News,Kyle Morris,'ENOUGH IS ENOUGH': Utah mayor announces bid to take Romney's Senate seat,https://www.foxnews.com/politics/enough-enough-utah-mayor-announces-bid-take-romneys-senate-seat,2023-05-23T14:00:00Z,"FIRST ON FOX: A Utah mayor has announced he will seek the Senate seat currently held by Sen. Mitt Romney in the state's 2024 Senate election, becoming the first candidate to pose a challenge to the R… [+4941 chars]"
794,794,Fox News,Associated Press,"Minnesota wraps up budget negotiations, Democrats rejoice over key policy wins",https://www.foxnews.com/politics/minnesota-wraps-budget-negotiations-democrats-rejoice-key-policy-wins,2023-05-23T00:14:58Z,"The Minnesota Legislature was putting the final touches on a $72 billion state budget Monday as Democrats celebrated enacting an ambitious agenda that ranged from protecting abortion rights, to provi… [+5764 chars]"
795,795,Fox News,Yael Halon,"FBI expects Congress to be 'sheep,' ignore allegations of abuse while bureau plans $4B new HQ: Top Republican",https://www.foxnews.com/media/fbi-expects-congress-sheep-ignore-allegations-abuse-bureau-plans-4b-new-fbi-hq-top-republican,2023-05-23T00:18:45Z,"Rep. Andy Biggs, R-Ariz., said Monday that Congress will not continue to ""go along as sheep"" as the FBI ""gets to spy [on] and abuse"" the American people following a series of damning revelations and … [+3336 chars]"
796,796,Fox News,Brandon Gillespie,DeSantis releases video ahead of presidential campaign launch,https://www.foxnews.com/politics/desantis-releases-video-ahead-presidential-campaign-launch,2023-05-23T22:23:47Z,"FIRST ON FOX: Republican Florida Governor, and soon to be presidential candidate, Ron DeSantis released a video Tuesday teasing his expected 2024 campaign announcement.
The 30-second video, which De… [+1652 chars]"
797,797,Fox News,Joseph Wulfsohn,"Russiagate government figures exposed in Durham report were rewarded with cushy TV gigs, lucrative book deals",https://www.foxnews.com/media/russiagate-government-figures-exposed-durham-report-rewarded-cushy-tv-gigs-lucrative-book-deals,2023-05-23T13:58:37Z,"The Durham report marked the final chapter of a dramatic saga that began nearly seven years ago: the beginning of Russiagate, and the launch of media careers of federal officials wrapped up in pushin… [+15286 chars]"
798,798,Fox News,Michael Lee,Dem activist fresh from spring break in Florida goes further than NAACP: 'Terrorist state',https://www.foxnews.com/politics/dem-activist-fresh-spring-break-florida-goes-further-than-naacp-terrorist-state,2023-05-23T14:33:39Z,"A Democratic activist visited Florida for spring break despite praising the NAACP's travel advisory against the state.
""I really appreciate the NAACP's guidance on this issue,"" activist Aisha C. Mil… [+2356 chars]"
799,799,Fox News,Lindsay Kornick,NAACP leader defends living in Florida despite org's travel warning: 'We haven't told anybody to leave',https://www.foxnews.com/media/naacp-leader-defends-living-florida-despite-orgs-travel-warning-havent-told-anybody-leave,2023-05-23T09:00:07Z,NAACP board of directors chairman Leon W. Russell pushed back against criticism for his organization's travel advisory for Black people in the state of Florida while he himself lives in the Tampa Bay… [+3611 chars]
800,800,Fox News,Brooke Singman,Trump campaign mocks DeSantis' expected Twitter presidential campaign announcement,https://www.foxnews.com/politics/trump-campaign-mocks-desantis-ahead-of-expected-presidential-campaign-announcement,2023-05-23T20:26:53Z,"The Trump campaign is mocking Ron DeSantis ahead of the launch of his presidential campaign, swiping at the Florida governor for his plans to announce on Twitter.
Sources told Fox News Digital that … [+1902 chars]"
801,801,Fox News,Associated Press,"Arizona Gov. Katie Hobbs vetoes bill banning use of names, pronouns trans students identify by",https://www.foxnews.com/politics/arizona-gov-katie-hobbs-vetoes-bill-banning-use-names-pronouns-trans-students-identify,2023-05-23T14:33:24Z,"<ul><li>Katie Hobbs, the governor of Arizona, has vetoed legislation that would have banned teachers from referring to transgender students by their preferred names and pronouns.</li><li>The Arizona … [+1937 chars]"
802,802,Fox News,Anders Hagstrom,12-week abortion law takes effect in Nebraska as state prepares crackdown on transgender surgeries for minors,https://www.foxnews.com/politics/12-week-abortion-law-takes-effect-nebraska-state-prepares-crackdown-transgender-surgeries-minors,2023-05-23T14:05:59Z,"Nebraska's 12-week abortion law took effect on Tuesday after Republican Gov. Jim Pillen signed expansive legislation relating to abortion and transgender issues Monday.
The bill, LB 574, shrinks the… [+2935 chars]"
803,803,Fox News,Anders Hagstrom,"DeSantis hints at presidential run, predicts which Supreme Court justices could be gone in next decade",https://www.foxnews.com/politics/desantis-hints-presidential-run-predicts-supreme-court-justices-could-gone-next-decade,2023-05-23T12:51:05Z,"Florida Gov. Ron DeSantis dropped his latest hint at a presidential run Monday, calling for a more secure conservative majority on the Supreme Court over the next two presidential terms.
During a sp… [+2740 chars]"
804,804,Fox News,Emma Colton,Firearms expert taunts pro-gun control academics with bet on rising crime,https://www.foxnews.com/world/firearm-expert-taunts-pro-gun-control-academics-bet-rising-crime,2023-05-23T11:00:08Z,"A gun expert is asking academics to put their money where their mouths are and bet $1,000 on Brazil as a case study that stricter gun laws won't mean less crime.
No one has taken him up on the bet y… [+9797 chars]"
805,805,Fox News,Associated Press,Pakistan's Imran Khan presses legal battle in Islamabad court,https://www.foxnews.com/world/pakistans-imran-khan-presses-legal-battle-islamabad-court,2023-05-23T18:26:29Z,"Pakistan's former Prime Minister Imran Khan on Tuesday pressed his legal battle before a court in the capital, Islamabad, which granted him protection from arrest until early next month in several ca… [+3269 chars]"
806,806,Fox News,Jeffrey Clark,"Reporter mocked after shouting questions at DeSantis, ‘slow-motion’ chasing him: 'Why are you against Disney?'",https://www.foxnews.com/media/reporter-mocked-shouting-questions-desantis-slow-motion-chasing-him-why-are-you-against-disney,2023-05-23T09:55:46Z,"A reporter was mocked after video emerged of her following Florida Gov. Ron DeSantis and yelling questions at him about his favorite Disney characters. 
Senior political correspondent for Puck News,… [+2568 chars]"
807,807,Fox News,Patrick Hauf,Nadler claims of Trump-campaign Russia collusion contradicted by Durham report,https://www.foxnews.com/politics/nadler-claims-trump-campaign-russia-collusion-contradicted-durham-report,2023-05-23T09:00:03Z,"Rep. Jerry Nadler, D-N.Y., once said it was ""very clear"" the Trump campaign colluded with the Russians in the 2016 election a claim later contradicted by the release of Special Counsel John Durham's … [+2374 chars]"
808,808,Fox News,Liz Peek,Biden wants to blame debt crisis on this group but can't avoid his own economic incompetence,https://www.foxnews.com/opinion/biden-wants-blame-debt-crisis-group-cant-avoid-economic-incompetence,2023-05-23T08:00:14Z,"President Biden says Republicans want to tank the debt-ceiling talks because they know a default would bring down the economy and hurt his re-election bid. He is wrong, for three reasons: 
<ol><li>T… [+6294 chars]"
809,809,Fox News,Brianna Herlihy,Senate Dem cuts out GOP from whistleblower crying foul in Hunter Biden probe,https://www.foxnews.com/politics/senate-dem-cuts-out-gop-whistleblower-crying-foul-hunter-biden-probe,2023-05-23T19:10:57Z,A top Senate Republican is being cut out from a congressional investigation into IRS whistleblower claims that a Justice Department and IRS probe of Hunter Biden's alleged tax fraud is being mishandl… [+3084 chars]
810,810,Fox News,Elizabeth Heckman,NYC faces restraining order from town refusing to accept buses of migrants: 'Utter lack of leadership',https://www.foxnews.com/media/nyc-faces-restraining-order-town-refusing-accept-buses-migrants-utter-lack-leadership,2023-05-23T16:00:46Z,"As the migrant crisis continues to affect New York City, Mayor Eric Adams is now planning to move migrants into the suburbs and to upstate New York. 
One local official joined ""Fox &amp; Friends"" Tu… [+2825 chars]"
811,811,Fox News,Fox News Staff,LAURA INGRAHAM: Where's Reverand Al on the issues plaguing the Black community?,https://www.foxnews.com/media/laura-ingraham-wheres-reverand-al-issues-plaguing-black-community,2023-05-23T03:24:25Z,"Fox News host Laura Ingraham slams Al Sharpton for his silence on issues affecting the Black community on ""The Ingraham Angle.""
LAURA INGRAHAM: Neither Keith Ellison, the AG of Minnesota, nor Al Sha… [+3008 chars]"
812,812,Fox News,Paul Steinhauser,"Tim Scott takes on 'radical left' in first 2024 ad, says he's 'living proof' of American Dream",https://www.foxnews.com/politics/tim-scott-takes-on-radical-left-first-2024-ad-says-hes-living-proof-american-dream,2023-05-23T15:33:49Z,"Sen. Tim Scott of South Carolina showcases how he's ""living proof that America is the land of opportunity"" in the first TV commercials of his newly announced 2024 campaign for the Republican presiden… [+2667 chars]"
813,813,Fox News,Associated Press,"Malaysian authorities raid Swatch stores, seize Pride Collection watches, according to the Swiss watchmaker",https://www.foxnews.com/world/malaysian-authorities-raid-swatch-stores-seize-pride-collection-watches-swiss-watchmaker,2023-05-23T18:25:39Z,"Swiss watchmaker Swatch said Tuesday that Malaysian authorities raided its stores and confiscated 164 watches from its Pride Collection.
It said Ministry of Home Affairs officials raided its outlets… [+1892 chars]"
814,814,Fox News,Mark Penn,"Durham report's shocking findings still rejected by this group, despite media lies about Hunter Biden, Trump",https://www.foxnews.com/opinion/durham-reports-shocking-findings-still-rejected-group-despite-media-lies-about-hunter-biden-trump,2023-05-23T06:00:34Z,"We know that Donald Trump lost the last election to now-President Joe Biden. We also know that the idea that Donald Trump was a Russian asset was the creation of the FBI, the media and the Hillary Cl… [+5132 chars]"
815,815,Fox News,Howard Kurtz,Voters dislike Biden and Trump – whose weaknesses are greater?,https://www.foxnews.com/shows/media-buzz/voters-dislike-biden-trump-whose-weaknesses-greater,2023-05-23T07:05:50Z,"President Biden held a rare news conference before leaving Japan, and despite his advisers obvious strategy of largely shielding him from the media, he basically did fine. 
Most of the questions wer… [+6142 chars]"
816,816,Fox News,"Houston Keene, Elizabeth Elkind",Sen. Scott responds to NAACP's Florida 'travel advisory' with one of his own for 'socialists',https://www.foxnews.com/politics/sen-scott-responds-naccps-florida-travel-advisory-with-one-own-socialists,2023-05-23T19:17:24Z,"Florida GOP Senator Rick Scott
 issued his own ""travel advisory"" warning ""socialists"" and ""communists"" that the Sunshine State is ""openly hostile"" to them and those who enable them.
Scott issued a … [+4805 chars]"
817,817,Fox News,Associated Press,Montana Gov. Greg Gianforte signs bill to define ‘sex’ as only male and female,https://www.foxnews.com/politics/montana-gov-greg-gianforte-signs-bill-define-sex-only-male-female,2023-05-23T15:55:28Z,"<ul><li>Greg Gianforte, the governor of Montana, has signed legislation that defines sex as only male and female in the state.</li><li>LGBTQ+ advocates argue that the Montana law denies nonbinary and… [+4388 chars]"
818,818,Fox News,Associated Press,Man who drove car into Illinois abortion clinic was attempting arson,https://www.foxnews.com/us/man-who-drove-car-illinois-abortion-clinic-attempting-arson,2023-05-23T19:54:33Z,"A 73-year-old man is facing federal charges after he rammed a car into a planned abortion clinic in an eastern Illinois city and also was trying to set the building on fire, authorities announced Tue… [+1392 chars]"
819,819,Fox News,Associated Press,"Milwaukee on verge of bankruptcy, police cuts if it can't reach agreement on aid deal",https://www.foxnews.com/us/milwaukee-verge-bankruptcy-police-cuts-cant-reach-agreement-aid-deal,2023-05-23T17:59:01Z,"Not reaching a deal on a massive bill increasing state aid to Wisconsin's local governments will only increase the chances that Milwaukee runs out of money, forcing deep cuts to police and fire prote… [+4131 chars]"
820,820,Fox News,Steve Moore,Rural Texas Republicans fight school choice and here's why that's a surprise,https://www.foxnews.com/opinion/rural-texas-republicans-fight-school-choice-heres-why-thats-surprise,2023-05-23T12:00:02Z,This has been the year for school choice all over the country. At least six additional states joined Arizona and Florida to give parents the funds to send their children to private and charter school… [+2602 chars]
821,821,Fox News,Charles Creitz,Tim Scott fires back at 'The View's racially charged attacks: 'My life disproves the lies of the radical left',https://www.foxnews.com/media/tim-scott-fires-back-views-racially-charged-attacks-life-disproves-lies-radical-left,2023-05-23T02:39:24Z,"South Carolina Sen. Tim Scott, who officially launched his Republican presidential primary bid Monday, responded to racially charged attacks by panelists on ABC's ""The View,"" saying the best way to d… [+3414 chars]"
822,822,Fox News,"Louis Casiano, Marta Dhanis",Trump to stand trial in March 2024 for alleged hush money payments,https://www.foxnews.com/us/trump-stand-trial-march-2024-hush-money-payments,2023-05-23T19:02:25Z,"Former President Donald Trump appeared in a New York City virtual court hearing Tuesday, where a judge said Trump will go on trial March 25, 2024 - months before the 2024 presidential election - afte… [+1745 chars]"
823,823,Fox News,Fox News,"Biden, McCarthy debt-ceiling talks ‘productive,’ how AI unlocks our brain and more top headlines",https://www.foxnews.com/us/biden-mccarthy-debt-ceiling-talks-productive-how-ai-unlocks-our-brain,2023-05-23T11:48:12Z,"Good morning and welcome to Fox News morning newsletter, Fox News First. Subscribe now to get Fox News First in your email. And here's what you need to know to start your day ...
AVOID A CATASTROPHE… [+3434 chars]"
824,824,Fox News,Aaron Kliegman,Over 100 former world leaders tell Biden to get tough on Iran as scrutiny mounts for lack of strategy,https://www.foxnews.com/politics/over-100-former-world-leaders-tell-biden-get-tough-iran-scrutiny-mounts-lack-strategy,2023-05-23T21:49:29Z,"Former Vice President Mike Pence and 107 other former world leaders on Tuesday signed a letter to President Joe Biden and his counterparts in Canada, the United Kingdom, and Europe calling on the Wes… [+6131 chars]"
825,825,Fox News,Thomas Catenacci,Biden climate warrior nominee who argued for higher energy prices has stake in oil and gas firm,https://www.foxnews.com/politics/biden-climate-warrior-nominee-argued-higher-energy-prices-stake-oil-gas-firm,2023-05-23T18:31:42Z,"EXCLUSIVE: President Biden's pick for a top Department of Transportation (DOT) post quietly disclosed a significant stake in an oil and gas development firm despite her past climate activism.
Ann Ca… [+4645 chars]"
826,826,Fox News,Patrick Hauf,FBI refuses to provide subpoenaed document on alleged Biden 'criminal scheme',https://www.foxnews.com/politics/fbi-refuses-provide-subpoenaed-document-alleged-biden-criminal-scheme,2023-05-23T14:13:24Z,"The Federal Bureau of Investigation failed to turn over a document subpoenaed by House Republicans that allegedly details a bribery scheme from then-Vice President Joe Biden.
The agency refused to p… [+2053 chars]"
